;Season;Date;Location;HomeTeam;HomeScore;AwayTeam;AwayScore;HomePenalty;AwayPenalty;Attendance;RegularPlayoff
9046;2018-19 season:;2018.10.29;Minnesota;Minnesota;124;LA Lakers;120;14;24;18978;Regular
9047;2018-19 season:;2018.10.29;Denver;Denver;116;New Orleans;111;17;25;15217;Regular
9048;2018-19 season:;2018.10.29;Indiana;Indiana;93;Portland;103;20;23;15788;Regular
9049;2018-19 season:;2018.10.29;Miami;Miami;113;Sacramento;123;21;23;19600;Regular
9050;2018-19 season:;2018.10.29;Milwaukee;Milwaukee;124;Toronto;109;21;19;17341;Regular
9051;2018-19 season:;2018.10.30;Cleveland;Cleveland;136;Atlanta;114;20;29;19432;Regular
9052;2018-19 season:;2018.10.30;Boston;Boston;108;Detroit;105;20;28;18624;Regular
9053;2018-19 season:;2018.10.30;Oklahoma City;Oklahoma City;128;LA Clippers;110;35;26;18203;Regular
9054;2018-19 season:;2018.10.30;Charlotte;Charlotte;125;Miami;113;26;26;14117;Regular
9055;2018-19 season:;2018.10.30;Toronto;Toronto;129;Philadelphia;112;26;24;19800;Regular
9056;2018-19 season:;2018.10.30;Houston;Houston;85;Portland;104;25;19;18055;Regular
9057;2018-19 season:;2018.10.30;Orlando;Orlando;99;Sacramento;107;22;20;15074;Regular
9058;2018-19 season:;2018.10.30;Memphis;Memphis;107;Washington;95;20;22;14106;Regular
9059;2018-19 season:;2018.10.31;LA Lakers;LA Lakers;114;Dallas;113;27;24;18997;Regular
9060;2018-19 season:;2018.10.31;Chicago;Chicago;107;Denver;108;23;16;19027;Regular
9061;2018-19 season:;2018.10.31;Brooklyn;Brooklyn;120;Detroit;119;33;30;12862;Regular
9062;2018-19 season:;2018.10.31;New York;New York;101;Indiana;107;19;19;18295;Regular
9063;2018-19 season:;2018.10.31;Golden State;Golden State;131;New Orleans;121;24;26;19596;Regular
9064;2018-19 season:;2018.10.31;Phoenix;Phoenix;90;San Antonio;120;26;15;12328;Regular
9065;2018-19 season:;2018.10.31;Minnesota;Minnesota;128;Utah;125;28;22;10079;Regular
9066;2018-19 season:;2018.11.01;Cleveland;Cleveland;91;Denver;110;22;18;19432;Regular
9067;2018-19 season:;2018.11.01;Philadelphia;Philadelphia;122;LA Clippers;113;30;28;20246;Regular
9068;2018-19 season:;2018.11.01;Boston;Boston;117;Milwaukee;113;23;20;18624;Regular
9069;2018-19 season:;2018.11.01;Portland;Portland;132;New Orleans;119;30;24;18921;Regular
9070;2018-19 season:;2018.11.01;Charlotte;Charlotte;107;Oklahoma City;111;26;21;14583;Regular
9071;2018-19 season:;2018.11.01;Atlanta;Atlanta;115;Sacramento;146;28;29;12095;Regular
9072;2018-19 season:;2018.11.02;Brooklyn;Brooklyn;111;Houston;119;28;21;14013;Regular
9073;2018-19 season:;2018.11.02;Chicago;Chicago;105;Indiana;107;20;13;19704;Regular
9074;2018-19 season:;2018.11.02;Orlando;Orlando;95;LA Clippers;120;24;23;15953;Regular
9075;2018-19 season:;2018.11.02;Utah;Utah;100;Memphis;110;25;29;18306;Regular
9076;2018-19 season:;2018.11.02;Golden State;Golden State;116;Minnesota;99;16;16;19596;Regular
9077;2018-19 season:;2018.11.02;Dallas;Dallas;106;New York;118;28;24;20008;Regular
9078;2018-19 season:;2018.11.02;Washington;Washington;111;Oklahoma City;134;21;20;20409;Regular
9079;2018-19 season:;2018.11.02;Phoenix;Phoenix;98;Toronto;107;18;23;15843;Regular
9080;2018-19 season:;2018.11.03;Indiana;Indiana;102;Boston;101;16;20;17505;Regular
9081;2018-19 season:;2018.11.03;Charlotte;Charlotte;126;Cleveland;94;17;20;16221;Regular
9082;2018-19 season:;2018.11.03;Philadelphia;Philadelphia;109;Detroit;99;31;32;20289;Regular
9083;2018-19 season:;2018.11.03;Chicago;Chicago;88;Houston;96;18;22;20505;Regular
9084;2018-19 season:;2018.11.03;Portland;Portland;110;LA Lakers;114;21;22;19848;Regular
9085;2018-19 season:;2018.11.03;Atlanta;Atlanta;123;Miami;118;21;20;16303;Regular
9086;2018-19 season:;2018.11.03;San Antonio;San Antonio;109;New Orleans;95;21;21;18354;Regular
9087;2018-19 season:;2018.11.03;Denver;Denver;103;Utah;88;26;21;19520;Regular
9088;2018-19 season:;2018.11.04;Phoenix;Phoenix;102;Memphis;100;27;21;13074;Regular
9089;2018-19 season:;2018.11.04;Portland;Portland;111;Minnesota;81;20;21;19522;Regular
9090;2018-19 season:;2018.11.04;Washington;Washington;108;New York;95;18;28;16679;Regular
9091;2018-19 season:;2018.11.04;San Antonio;San Antonio;110;Orlando;117;21;22;18354;Regular
9092;2018-19 season:;2018.11.04;Brooklyn;Brooklyn;122;Philadelphia;97;28;21;12826;Regular
9093;2018-19 season:;2018.11.04;Milwaukee;Milwaukee;144;Sacramento;109;20;26;17341;Regular
9094;2018-19 season:;2018.11.04;LA Lakers;LA Lakers;107;Toronto;121;18;24;18997;Regular
9095;2018-19 season:;2018.11.05;Denver;Denver;115;Boston;107;14;21;19520;Regular
9096;2018-19 season:;2018.11.05;New York;New York;115;Chicago;116;27;22;19812;Regular
9097;2018-19 season:;2018.11.05;Orlando;Orlando;102;Cleveland;100;16;17;15009;Regular
9098;2018-19 season:;2018.11.05;Indiana;Indiana;94;Houston;98;15;24;14735;Regular
9099;2018-19 season:;2018.11.05;Golden State;Golden State;117;Memphis;101;25;19;19596;Regular
9100;2018-19 season:;2018.11.05;Detroit;Detroit;115;Miami;120;30;26;14148;Regular
9101;2018-19 season:;2018.11.05;LA Clippers;LA Clippers;120;Minnesota;109;27;23;16564;Regular
9102;2018-19 season:;2018.11.05;Oklahoma City;Oklahoma City;122;New Orleans;116;23;26;18203;Regular
9103;2018-19 season:;2018.11.05;Utah;Utah;111;Toronto;124;19;28;18306;Regular
9104;2018-19 season:;2018.11.06;Charlotte;Charlotte;113;Atlanta;102;16;18;13955;Regular
9105;2018-19 season:;2018.11.06;Phoenix;Phoenix;82;Brooklyn;104;20;22;14205;Regular
9106;2018-19 season:;2018.11.06;Portland;Portland;118;Milwaukee;103;17;16;19512;Regular
9107;2018-19 season:;2018.11.06;Dallas;Dallas;119;Washington;100;22;24;19234;Regular
9108;2018-19 season:;2018.11.07;New Orleans;New Orleans;107;Chicago;98;18;16;15514;Regular
9109;2018-19 season:;2018.11.07;Utah;Utah;117;Dallas;102;32;27;18306;Regular
9110;2018-19 season:;2018.11.07;Memphis;Memphis;89;Denver;87;22;22;15832;Regular
9111;2018-19 season:;2018.11.07;Orlando;Orlando;96;Detroit;103;19;15;16103;Regular
9112;2018-19 season:;2018.11.07;LA Lakers;LA Lakers;114;Minnesota;110;14;17;18997;Regular
9113;2018-19 season:;2018.11.07;Atlanta;Atlanta;107;New York;112;30;30;12412;Regular
9114;2018-19 season:;2018.11.07;Cleveland;Cleveland;86;Oklahoma City;95;26;23;19432;Regular
9115;2018-19 season:;2018.11.07;Indiana;Indiana;94;Philadelphia;100;21;18;16434;Regular
9116;2018-19 season:;2018.11.07;Miami;Miami;95;San Antonio;88;17;19;19600;Regular
9117;2018-19 season:;2018.11.07;Sacramento;Sacramento;105;Toronto;114;26;20;17583;Regular
9118;2018-19 season:;2018.11.08;Phoenix;Phoenix;109;Boston;116;23;18;17359;Regular
9119;2018-19 season:;2018.11.08;Oklahoma City;Oklahoma City;98;Houston;80;16;26;18203;Regular
9120;2018-19 season:;2018.11.08;Portland;Portland;116;LA Clippers;105;20;22;19170;Regular
9121;2018-19 season:;2018.11.08;Golden State;Golden State;111;Milwaukee;134;22;23;19596;Regular
9122;2018-19 season:;2018.11.09;Denver;Denver;110;Brooklyn;112;28;24;19520;Regular
9123;2018-19 season:;2018.11.09;Utah;Utah;123;Boston;115;21;20;18306;Regular
9124;2018-19 season:;2018.11.09;Philadelphia;Philadelphia;133;Charlotte;132;33;33;20424;Regular
9125;2018-19 season:;2018.11.09;Atlanta;Atlanta;109;Detroit;124;21;31;14759;Regular
9126;2018-19 season:;2018.11.09;Miami;Miami;102;Indiana;110;27;26;19600;Regular
9127;2018-19 season:;2018.11.09;Sacramento;Sacramento;121;Minnesota;110;29;23;17583;Regular
9128;2018-19 season:;2018.11.09;Orlando;Orlando;117;Washington;108;18;18;16562;Regular
9129;2018-19 season:;2018.11.10;Golden State;Golden State;116;Brooklyn;100;24;22;19596;Regular
9130;2018-19 season:;2018.11.10;Chicago;Chicago;99;Cleveland;98;19;17;21506;Regular
9131;2018-19 season:;2018.11.10;San Antonio;San Antonio;96;Houston;89;20;24;18354;Regular
9132;2018-19 season:;2018.11.10;Sacramento;Sacramento;86;LA Lakers;101;20;20;17583;Regular
9133;2018-19 season:;2018.11.10;LA Clippers;LA Clippers;128;Milwaukee;126;19;26;17486;Regular
9134;2018-19 season:;2018.11.10;Toronto;Toronto;128;New York;112;20;26;19800;Regular
9135;2018-19 season:;2018.11.10;Dallas;Dallas;111;Oklahoma City;96;23;19;19818;Regular
9136;2018-19 season:;2018.11.10;Memphis;Memphis;112;Philadelphia;106;18;20;16904;Regular
9137;2018-19 season:;2018.11.10;New Orleans;New Orleans;119;Phoenix;99;18;27;15222;Regular
9138;2018-19 season:;2018.11.10;Miami;Miami;110;Washington;116;31;25;19600;Regular
9139;2018-19 season:;2018.11.11;LA Lakers;LA Lakers;107;Atlanta;106;23;23;18997;Regular
9140;2018-19 season:;2018.11.11;Portland;Portland;100;Boston;94;14;16;19712;Regular
9141;2018-19 season:;2018.11.11;Detroit;Detroit;103;Charlotte;113;18;26;15133;Regular
9142;2018-19 season:;2018.11.11;Houston;Houston;115;Indiana;103;22;22;18055;Regular
9143;2018-19 season:;2018.11.11;Denver;Denver;114;Milwaukee;121;16;17;19520;Regular
9144;2018-19 season:;2018.11.11;New York;New York;89;Orlando;115;21;21;19812;Regular
9145;2018-19 season:;2018.11.12;Minnesota;Minnesota;120;Brooklyn;113;17;29;10186;Regular
9146;2018-19 season:;2018.11.12;Chicago;Chicago;98;Dallas;103;26;22;19012;Regular
9147;2018-19 season:;2018.11.12;LA Clippers;LA Clippers;121;Golden State;116;23;25;19068;Regular
9148;2018-19 season:;2018.11.12;Toronto;Toronto;110;New Orleans;126;20;20;19800;Regular
9149;2018-19 season:;2018.11.12;Washington;Washington;117;Orlando;109;17;28;15346;Regular
9150;2018-19 season:;2018.11.12;Miami;Miami;114;Philadelphia;124;30;24;19600;Regular
9151;2018-19 season:;2018.11.12;Oklahoma City;Oklahoma City;118;Phoenix;101;15;21;18203;Regular
9152;2018-19 season:;2018.11.12;Sacramento;Sacramento;104;San Antonio;99;20;12;15500;Regular
9153;2018-19 season:;2018.11.12;Memphis;Memphis;88;Utah;96;28;25;13477;Regular
9154;2018-19 season:;2018.11.13;Golden State;Golden State;110;Atlanta;103;20;18;19596;Regular
9155;2018-19 season:;2018.11.13;Cleveland;Cleveland;113;Charlotte;89;20;11;19432;Regular
9156;2018-19 season:;2018.11.13;Denver;Denver;99;Houston;109;20;20;16741;Regular
9157;2018-19 season:;2018.11.14;Boston;Boston;111;Chicago;82;12;16;18624;Regular
9158;2018-19 season:;2018.11.14;Washington;Washington;119;Cleveland;95;25;24;14537;Regular
9159;2018-19 season:;2018.11.14;Toronto;Toronto;104;Detroit;106;19;24;19800;Regular
9160;2018-19 season:;2018.11.14;Milwaukee;Milwaukee;113;Memphis;116;22;20;16817;Regular
9161;2018-19 season:;2018.11.14;Brooklyn;Brooklyn;107;Miami;120;29;27;13317;Regular
9162;2018-19 season:;2018.11.14;Minnesota;Minnesota;107;New Orleans;100;22;21;11636;Regular
9163;2018-19 season:;2018.11.14;Oklahoma City;Oklahoma City;128;New York;103;21;17;18203;Regular
9164;2018-19 season:;2018.11.14;Orlando;Orlando;111;Philadelphia;106;21;21;15921;Regular
9165;2018-19 season:;2018.11.14;LA Lakers;LA Lakers;126;Portland;117;18;21;18997;Regular
9166;2018-19 season:;2018.11.14;Phoenix;Phoenix;116;San Antonio;96;23;12;14532;Regular
9167;2018-19 season:;2018.11.14;Dallas;Dallas;118;Utah;68;19;21;19371;Regular
9168;2018-19 season:;2018.11.15;Denver;Denver;138;Atlanta;93;24;22;15103;Regular
9169;2018-19 season:;2018.11.15;Houston;Houston;107;Golden State;86;21;24;18055;Regular
9170;2018-19 season:;2018.11.15;LA Clippers;LA Clippers;116;San Antonio;111;25;24;17463;Regular
9171;2018-19 season:;2018.11.16;Washington;Washington;104;Brooklyn;115;23;24;15102;Regular
9172;2018-19 season:;2018.11.16;Milwaukee;Milwaukee;123;Chicago;104;14;15;17341;Regular
9173;2018-19 season:;2018.11.16;Indiana;Indiana;99;Miami;91;14;16;17923;Regular
9174;2018-19 season:;2018.11.16;New Orleans;New Orleans;129;New York;124;25;31;14717;Regular
9175;2018-19 season:;2018.11.16;Minnesota;Minnesota;112;Portland;96;16;14;18978;Regular
9176;2018-19 season:;2018.11.16;Memphis;Memphis;112;Sacramento;104;23;24;13811;Regular
9177;2018-19 season:;2018.11.16;Boston;Boston;123;Toronto;116;23;23;18624;Regular
9178;2018-19 season:;2018.11.16;Philadelphia;Philadelphia;113;Utah;107;27;25;20485;Regular
9179;2018-19 season:;2018.11.17;Indiana;Indiana;97;Atlanta;89;26;24;17491;Regular
9180;2018-19 season:;2018.11.17;New Orleans;New Orleans;125;Denver;115;18;23;15408;Regular
9181;2018-19 season:;2018.11.17;Dallas;Dallas;112;Golden State;109;18;27;20260;Regular
9182;2018-19 season:;2018.11.17;Brooklyn;Brooklyn;119;LA Clippers;127;22;25;12944;Regular
9183;2018-19 season:;2018.11.17;Orlando;Orlando;130;LA Lakers;117;23;20;19249;Regular
9184;2018-19 season:;2018.11.17;Phoenix;Phoenix;100;Oklahoma City;110;28;20;16376;Regular
9185;2018-19 season:;2018.11.17;Charlotte;Charlotte;119;Philadelphia;122;29;24;19426;Regular
9186;2018-19 season:;2018.11.17;Houston;Houston;132;Sacramento;112;20;21;18055;Regular
9187;2018-19 season:;2018.11.17;Chicago;Chicago;83;Toronto;122;19;24;21263;Regular
9188;2018-19 season:;2018.11.17;Boston;Boston;86;Utah;98;22;23;18624;Regular
9189;2018-19 season:;2018.11.18;San Antonio;San Antonio;104;Golden State;92;18;17;18354;Regular
9190;2018-19 season:;2018.11.18;Miami;Miami;97;LA Lakers;113;21;19;19686;Regular
9191;2018-19 season:;2018.11.18;Minnesota;Minnesota;87;Memphis;100;20;20;13179;Regular
9192;2018-19 season:;2018.11.18;Orlando;Orlando;131;New York;117;26;26;15898;Regular
9193;2018-19 season:;2018.11.18;Washington;Washington;109;Portland;119;30;25;16647;Regular
9194;2018-19 season:;2018.11.19;Charlotte;Charlotte;117;Boston;112;16;22;18040;Regular
9195;2018-19 season:;2018.11.19;Detroit;Detroit;113;Cleveland;102;27;22;15769;Regular
9196;2018-19 season:;2018.11.19;Memphis;Memphis;98;Dallas;88;21;19;15997;Regular
9197;2018-19 season:;2018.11.19;Milwaukee;Milwaukee;104;Denver;98;16;20;17341;Regular
9198;2018-19 season:;2018.11.19;Atlanta;Atlanta;119;LA Clippers;127;38;22;14323;Regular
9199;2018-19 season:;2018.11.19;Sacramento;Sacramento;117;Oklahoma City;113;18;22;16250;Regular
9200;2018-19 season:;2018.11.19;Philadelphia;Philadelphia;119;Phoenix;114;27;34;20459;Regular
9201;2018-19 season:;2018.11.19;New Orleans;New Orleans;140;San Antonio;126;23;20;14675;Regular
9202;2018-19 season:;2018.11.19;Indiana;Indiana;121;Utah;94;17;18;17000;Regular
9203;2018-19 season:;2018.11.20;Miami;Miami;92;Brooklyn;104;24;21;19600;Regular
9204;2018-19 season:;2018.11.20;Washington;Washington;125;LA Clippers;118;20;28;14499;Regular
9205;2018-19 season:;2018.11.20;New York;New York;114;Portland;118;15;19;19812;Regular
9206;2018-19 season:;2018.11.20;Orlando;Orlando;91;Toronto;93;11;19;16016;Regular
9207;2018-19 season:;2018.11.21;Dallas;Dallas;119;Brooklyn;113;20;31;19926;Regular
9208;2018-19 season:;2018.11.21;Minnesota;Minnesota;101;Denver;103;15;22;15086;Regular
9209;2018-19 season:;2018.11.21;Houston;Houston;126;Detroit;124;25;26;18055;Regular
9210;2018-19 season:;2018.11.21;Charlotte;Charlotte;127;Indiana;109;15;19;15913;Regular
9211;2018-19 season:;2018.11.21;Cleveland;Cleveland;105;LA Lakers;109;22;20;19432;Regular
9212;2018-19 season:;2018.11.21;San Antonio;San Antonio;103;Memphis;104;20;25;18354;Regular
9213;2018-19 season:;2018.11.21;Philadelphia;Philadelphia;121;New Orleans;120;26;21;20352;Regular
9214;2018-19 season:;2018.11.21;Boston;Boston;109;New York;117;16;24;18624;Regular
9215;2018-19 season:;2018.11.21;Golden State;Golden State;95;Oklahoma City;123;18;23;19596;Regular
9216;2018-19 season:;2018.11.21;Chicago;Chicago;124;Phoenix;116;19;20;19014;Regular
9217;2018-19 season:;2018.11.21;Milwaukee;Milwaukee;143;Portland;100;23;20;17591;Regular
9218;2018-19 season:;2018.11.21;Utah;Utah;110;Sacramento;119;21;30;18306;Regular
9219;2018-19 season:;2018.11.21;Atlanta;Atlanta;108;Toronto;124;21;21;15058;Regular
9220;2018-19 season:;2018.11.23;Atlanta;Atlanta;96;Boston;114;26;29;15017;Regular
9221;2018-19 season:;2018.11.23;Oklahoma City;Oklahoma City;109;Charlotte;104;18;21;18203;Regular
9222;2018-19 season:;2018.11.23;Philadelphia;Philadelphia;112;Cleveland;121;20;25;20524;Regular
9223;2018-19 season:;2018.11.23;Detroit;Detroit;116;Houston;111;18;26;17268;Regular
9224;2018-19 season:;2018.11.23;LA Clippers;LA Clippers;112;Memphis;107;23;29;15418;Regular
9225;2018-19 season:;2018.11.23;Chicago;Chicago;96;Miami;103;23;21;20935;Regular
9226;2018-19 season:;2018.11.23;Brooklyn;Brooklyn;102;Minnesota;112;22;20;12814;Regular
9227;2018-19 season:;2018.11.23;New York;New York;114;New Orleans;109;26;22;18948;Regular
9228;2018-19 season:;2018.11.23;Denver;Denver;112;Orlando;87;20;19;19520;Regular
9229;2018-19 season:;2018.11.23;Milwaukee;Milwaukee;114;Phoenix;116;17;25;17852;Regular
9230;2018-19 season:;2018.11.23;Golden State;Golden State;125;Portland;97;22;16;19596;Regular
9231;2018-19 season:;2018.11.23;Indiana;Indiana;100;San Antonio;111;22;19;17262;Regular
9232;2018-19 season:;2018.11.23;LA Lakers;LA Lakers;90;Utah;83;20;21;18997;Regular
9233;2018-19 season:;2018.11.23;Toronto;Toronto;125;Washington;107;23;16;19800;Regular
9234;2018-19 season:;2018.11.24;Dallas;Dallas;113;Boston;104;16;21;20226;Regular
9235;2018-19 season:;2018.11.24;Minnesota;Minnesota;111;Chicago;96;23;19;17119;Regular
9236;2018-19 season:;2018.11.24;Oklahoma City;Oklahoma City;98;Denver;105;24;20;18203;Regular
9237;2018-19 season:;2018.11.24;Cleveland;Cleveland;117;Houston;108;24;19;19432;Regular
9238;2018-19 season:;2018.11.24;Washington;Washington;124;New Orleans;114;16;21;15165;Regular
9239;2018-19 season:;2018.11.24;Milwaukee;Milwaukee;135;San Antonio;129;22;21;17559;Regular
9240;2018-19 season:;2018.11.24;Golden State;Golden State;117;Sacramento;116;24;22;19596;Regular
9241;2018-19 season:;2018.11.25;Atlanta;Atlanta;124;Charlotte;123;23;15;12977;Regular
9242;2018-19 season:;2018.11.25;Portland;Portland;100;LA Clippers;104;24;13;19138;Regular
9243;2018-19 season:;2018.11.25;Toronto;Toronto;125;Miami;115;21;22;19800;Regular
9244;2018-19 season:;2018.11.25;Memphis;Memphis;98;New York;103;23;21;14331;Regular
9245;2018-19 season:;2018.11.25;LA Lakers;LA Lakers;104;Orlando;108;17;22;18997;Regular
9246;2018-19 season:;2018.11.25;Brooklyn;Brooklyn;125;Philadelphia;127;25;22;15217;Regular
9247;2018-19 season:;2018.11.25;Detroit;Detroit;118;Phoenix;107;19;22;14413;Regular
9248;2018-19 season:;2018.11.25;Sacramento;Sacramento;112;Utah;133;25;26;16048;Regular
9249;2018-19 season:;2018.11.26;New Orleans;New Orleans;107;Boston;124;20;25;15189;Regular
9250;2018-19 season:;2018.11.26;Washington;Washington;135;Houston;131;29;31;16872;Regular
9251;2018-19 season:;2018.11.26;Utah;Utah;88;Indiana;121;17;17;18306;Regular
9252;2018-19 season:;2018.11.26;Charlotte;Charlotte;110;Milwaukee;107;22;22;13805;Regular
9253;2018-19 season:;2018.11.26;Cleveland;Cleveland;95;Minnesota;102;18;18;19432;Regular
9254;2018-19 season:;2018.11.26;Golden State;Golden State;116;Orlando;110;19;21;19596;Regular
9255;2018-19 season:;2018.11.26;Chicago;Chicago;107;San Antonio;108;12;16;19006;Regular
9256;2018-19 season:;2018.11.27;Miami;Miami;113;Atlanta;115;25;24;19600;Regular
9257;2018-19 season:;2018.11.27;Phoenix;Phoenix;104;Indiana;109;17;13;13038;Regular
9258;2018-19 season:;2018.11.27;Denver;Denver;117;LA Lakers;85;17;19;19583;Regular
9259;2018-19 season:;2018.11.27;Detroit;Detroit;115;New York;108;26;31;13935;Regular
